,zip,AQI,Category Number,Category Name,Pollutant,Year
1984,12965,42,1,Good,OZONE,2020
1985,12966,42,1,Good,OZONE,2020
1986,12967,42,1,Good,OZONE,2020
1987,12969,42,1,Good,OZONE,2020
1988,12970,42,1,Good,OZONE,2020
1989,12972,42,1,Good,OZONE,2020
1990,12973,42,1,Good,OZONE,2020
1991,12974,42,1,Good,OZONE,2020
1992,12978,42,1,Good,OZONE,2020
1993,12979,42,1,Good,OZONE,2020
1994,12980,42,1,Good,OZONE,2020
1995,12981,42,1,Good,OZONE,2020
1996,12983,42,1,Good,OZONE,2020
1997,12985,42,1,Good,OZONE,2020
1998,12986,42,1,Good,OZONE,2020
1999,12987,42,1,Good,OZONE,2020
2000,12989,42,1,Good,OZONE,2020
2001,12992,42,1,Good,OZONE,2020
2002,12993,42,1,Good,OZONE,2020
2003,12996,42,1,Good,OZONE,2020
2004,12997,42,1,Good,OZONE,2020
2005,12804,42,1,Good,OZONE,2020
2006,12808,42,1,Good,OZONE,2020
2007,12842,42,1,Good,OZONE,2020
2008,12843,42,1,Good,OZONE,2020
2009,12845,42,1,Good,OZONE,2020
2010,12846,42,1,Good,OZONE,2020
2011,12847,42,1,Good,OZONE,2020
2012,12851,42,1,Good,OZONE,2020
2013,12852,42,1,Good,OZONE,2020
2014,12853,42,1,Good,OZONE,2020
2015,12855,42,1,Good,OZONE,2020
2016,12857,42,1,Good,OZONE,2020
2017,12858,42,1,Good,OZONE,2020
2018,12860,42,1,Good,OZONE,2020
2019,12870,42,1,Good,OZONE,2020
2020,12872,42,1,Good,OZONE,2020
2021,12874,42,1,Good,OZONE,2020
2022,12878,42,1,Good,OZONE,2020
2023,12883,42,1,Good,OZONE,2020
2024,12885,42,1,Good,OZONE,2020
2025,12886,42,1,Good,OZONE,2020
2026,13331,42,1,Good,OZONE,2020
2027,13324,42,1,Good,OZONE,2020
2028,13360,42,1,Good,OZONE,2020
2029,13353,42,1,Good,OZONE,2020
2030,13420,42,1,Good,OZONE,2020
2031,13436,42,1,Good,OZONE,2020
2032,13613,42,1,Good,OZONE,2020
2033,13614,42,1,Good,OZONE,2020
2034,13617,42,1,Good,OZONE,2020
2035,13621,42,1,Good,OZONE,2020
2036,13625,42,1,Good,OZONE,2020
2037,13630,42,1,Good,OZONE,2020
2038,13633,42,1,Good,OZONE,2020
2039,13694,42,1,Good,OZONE,2020
2040,13695,42,1,Good,OZONE,2020
2041,13696,42,1,Good,OZONE,2020
2042,13697,42,1,Good,OZONE,2020
2043,13635,42,1,Good,OZONE,2020
2044,13642,42,1,Good,OZONE,2020
2045,13646,42,1,Good,OZONE,2020
2046,13648,42,1,Good,OZONE,2020
2047,13652,42,1,Good,OZONE,2020
2048,13654,42,1,Good,OZONE,2020
2049,13655,42,1,Good,OZONE,2020
2050,13639,42,1,Good,OZONE,2020
2051,13658,42,1,Good,OZONE,2020
2052,13666,42,1,Good,OZONE,2020
2053,13667,42,1,Good,OZONE,2020
2054,13668,42,1,Good,OZONE,2020
2055,13669,42,1,Good,OZONE,2020
2056,13670,42,1,Good,OZONE,2020
2057,13672,42,1,Good,OZONE,2020
2058,13660,42,1,Good,OZONE,2020
2059,13662,42,1,Good,OZONE,2020
2060,13676,42,1,Good,OZONE,2020
2061,13680,42,1,Good,OZONE,2020
2062,13681,42,1,Good,OZONE,2020
2063,13687,42,1,Good,OZONE,2020
2064,13690,42,1,Good,OZONE,2020
2065,13684,42,1,Good,OZONE,2020
2066,14414,45,1,Good,OZONE,2020
2067,14415,45,1,Good,OZONE,2020
2068,14423,45,1,Good,OZONE,2020
2069,14424,45,1,Good,OZONE,2020
2070,14425,45,1,Good,OZONE,2020
2071,14418,45,1,Good,OZONE,2020
2072,14435,45,1,Good,OZONE,2020
2073,14437,45,1,Good,OZONE,2020
2074,14441,45,1,Good,OZONE,2020
2075,14454,45,1,Good,OZONE,2020
2076,14456,45,1,Good,OZONE,2020
2077,14462,45,1,Good,OZONE,2020
2078,14432,45,1,Good,OZONE,2020
2079,14466,45,1,Good,OZONE,2020
2080,14469,45,1,Good,OZONE,2020
2081,14471,45,1,Good,OZONE,2020
2082,14475,45,1,Good,OZONE,2020
2083,14478,45,1,Good,OZONE,2020
2084,14480,45,1,Good,OZONE,2020
2085,14481,45,1,Good,OZONE,2020
2086,14485,45,1,Good,OZONE,2020
2087,14486,45,1,Good,OZONE,2020
2088,14487,45,1,Good,OZONE,2020
2089,14507,45,1,Good,OZONE,2020
2090,14510,45,1,Good,OZONE,2020
2091,14512,45,1,Good,OZONE,2020
2092,14504,45,1,Good,OZONE,2020
2093,14517,45,1,Good,OZONE,2020
2094,14521,45,1,Good,OZONE,2020
2095,14527,45,1,Good,OZONE,2020
2096,14532,45,1,Good,OZONE,2020
2097,14533,45,1,Good,OZONE,2020
2098,14541,45,1,Good,OZONE,2020
2099,14544,45,1,Good,OZONE,2020
2100,14545,45,1,Good,OZONE,2020
2101,14548,45,1,Good,OZONE,2020
2102,14823,45,1,Good,OZONE,2020
2103,14824,45,1,Good,OZONE,2020
2104,14825,45,1,Good,OZONE,2020
2105,14826,45,1,Good,OZONE,2020
2106,14830,45,1,Good,OZONE,2020
2107,14836,45,1,Good,OZONE,2020
2108,14837,45,1,Good,OZONE,2020
2109,14838,45,1,Good,OZONE,2020
2110,14839,45,1,Good,OZONE,2020
2111,14840,45,1,Good,OZONE,2020
2112,14841,45,1,Good,OZONE,2020
2113,14842,45,1,Good,OZONE,2020
2114,14843,45,1,Good,OZONE,2020
2115,14845,45,1,Good,OZONE,2020
2116,14846,45,1,Good,OZONE,2020
2117,14847,45,1,Good,OZONE,2020
2118,14850,45,1,Good,OZONE,2020
2119,14853,45,1,Good,OZONE,2020
2120,14855,45,1,Good,OZONE,2020
2121,14858,45,1,Good,OZONE,2020
2122,14859,45,1,Good,OZONE,2020
2123,14860,45,1,Good,OZONE,2020
2124,14861,45,1,Good,OZONE,2020
2125,14864,45,1,Good,OZONE,2020
2126,14865,45,1,Good,OZONE,2020
2127,14867,45,1,Good,OZONE,2020
2128,14869,45,1,Good,OZONE,2020
2129,14870,45,1,Good,OZONE,2020
2130,14871,45,1,Good,OZONE,2020
2131,14872,45,1,Good,OZONE,2020
2132,14873,45,1,Good,OZONE,2020
2133,14874,45,1,Good,OZONE,2020
2134,14877,45,1,Good,OZONE,2020
2135,14878,45,1,Good,OZONE,2020
2136,14879,45,1,Good,OZONE,2020
2137,14560,45,1,Good,OZONE,2020
2138,14561,45,1,Good,OZONE,2020
2139,14564,45,1,Good,OZONE,2020
2140,14572,45,1,Good,OZONE,2020
2141,14801,45,1,Good,OZONE,2020
2142,14806,45,1,Good,OZONE,2020
2143,14807,45,1,Good,OZONE,2020
2144,14808,45,1,Good,OZONE,2020
2145,14809,45,1,Good,OZONE,2020
2146,14810,45,1,Good,OZONE,2020
2147,14812,45,1,Good,OZONE,2020
2148,14814,45,1,Good,OZONE,2020
2149,14815,45,1,Good,OZONE,2020
2150,14816,45,1,Good,OZONE,2020
2151,14817,45,1,Good,OZONE,2020
2152,14818,45,1,Good,OZONE,2020
2153,14819,45,1,Good,OZONE,2020
2154,14820,45,1,Good,OZONE,2020
2155,14821,45,1,Good,OZONE,2020
2156,14885,45,1,Good,OZONE,2020
2157,14886,45,1,Good,OZONE,2020
2158,14889,45,1,Good,OZONE,2020
2159,14891,45,1,Good,OZONE,2020
2160,14892,45,1,Good,OZONE,2020
2161,14894,45,1,Good,OZONE,2020
2162,14898,45,1,Good,OZONE,2020
2163,14901,45,1,Good,OZONE,2020
2164,14903,45,1,Good,OZONE,2020
2165,14904,45,1,Good,OZONE,2020
2166,14905,45,1,Good,OZONE,2020
2167,14881,45,1,Good,OZONE,2020
2168,14882,45,1,Good,OZONE,2020
2169,14883,45,1,Good,OZONE,2020
2170,13730,45,1,Good,OZONE,2020
2171,13731,45,1,Good,OZONE,2020
2172,13732,45,1,Good,OZONE,2020
2173,13733,45,1,Good,OZONE,2020
2174,13734,45,1,Good,OZONE,2020
2175,13736,45,1,Good,OZONE,2020
2176,13739,45,1,Good,OZONE,2020
2177,13740,45,1,Good,OZONE,2020
2178,13743,45,1,Good,OZONE,2020
2179,13744,45,1,Good,OZONE,2020
2180,13746,45,1,Good,OZONE,2020
2181,13748,45,1,Good,OZONE,2020
2182,13750,45,1,Good,OZONE,2020
2183,13751,45,1,Good,OZONE,2020
2184,13752,45,1,Good,OZONE,2020
2185,13753,45,1,Good,OZONE,2020
2186,13754,45,1,Good,OZONE,2020
2187,13755,45,1,Good,OZONE,2020
2188,13756,45,1,Good,OZONE,2020
2189,13757,45,1,Good,OZONE,2020
2190,13760,45,1,Good,OZONE,2020
2191,13775,45,1,Good,OZONE,2020
2192,13776,45,1,Good,OZONE,2020
2193,13777,45,1,Good,OZONE,2020
2194,13778,45,1,Good,OZONE,2020
2195,13780,45,1,Good,OZONE,2020
2196,13782,45,1,Good,OZONE,2020
2197,13783,45,1,Good,OZONE,2020
2198,13786,45,1,Good,OZONE,2020
2199,13787,45,1,Good,OZONE,2020
2200,13788,45,1,Good,OZONE,2020
2201,13790,45,1,Good,OZONE,2020
2202,13795,45,1,Good,OZONE,2020
2203,13796,45,1,Good,OZONE,2020
2204,13797,45,1,Good,OZONE,2020
2205,13801,45,1,Good,OZONE,2020
2206,13802,45,1,Good,OZONE,2020
2207,13803,45,1,Good,OZONE,2020
2208,13804,45,1,Good,OZONE,2020
2209,13806,45,1,Good,OZONE,2020
2210,13807,45,1,Good,OZONE,2020
2211,13808,45,1,Good,OZONE,2020
2212,13809,45,1,Good,OZONE,2020
2213,13810,45,1,Good,OZONE,2020
2214,13811,45,1,Good,OZONE,2020
2215,13812,45,1,Good,OZONE,2020
2216,13813,45,1,Good,OZONE,2020
2217,13815,45,1,Good,OZONE,2020
2218,13820,45,1,Good,OZONE,2020
2219,13825,45,1,Good,OZONE,2020
2220,13826,45,1,Good,OZONE,2020
2221,13827,45,1,Good,OZONE,2020
2222,13830,45,1,Good,OZONE,2020
2223,13832,45,1,Good,OZONE,2020
2224,13833,45,1,Good,OZONE,2020
2225,13834,45,1,Good,OZONE,2020
2226,13835,45,1,Good,OZONE,2020
2227,13838,45,1,Good,OZONE,2020
2228,13839,45,1,Good,OZONE,2020
2229,13841,45,1,Good,OZONE,2020
2230,13842,45,1,Good,OZONE,2020
2231,13843,45,1,Good,OZONE,2020
2232,13844,45,1,Good,OZONE,2020
2233,13846,45,1,Good,OZONE,2020
2234,13849,45,1,Good,OZONE,2020
2235,13850,45,1,Good,OZONE,2020
2236,13856,45,1,Good,OZONE,2020
2237,13859,45,1,Good,OZONE,2020
2238,13861,45,1,Good,OZONE,2020
2239,13862,45,1,Good,OZONE,2020
2240,13863,45,1,Good,OZONE,2020
2241,13864,45,1,Good,OZONE,2020
2242,13865,45,1,Good,OZONE,2020
2243,13901,45,1,Good,OZONE,2020
2244,13903,45,1,Good,OZONE,2020
2245,13904,45,1,Good,OZONE,2020
2246,13905,45,1,Good,OZONE,2020
2247,13454,45,1,Good,OZONE,2020
2248,13456,45,1,Good,OZONE,2020
2249,13460,45,1,Good,OZONE,2020
2250,13461,45,1,Good,OZONE,2020
2251,13464,45,1,Good,OZONE,2020
2252,13468,45,1,Good,OZONE,2020
2253,13471,45,1,Good,OZONE,2020
2254,13476,45,1,Good,OZONE,2020
2255,13477,45,1,Good,OZONE,2020
2256,13478,45,1,Good,OZONE,2020
2257,13480,45,1,Good,OZONE,2020
2258,13482,45,1,Good,OZONE,2020
2259,13483,45,1,Good,OZONE,2020
2260,13485,45,1,Good,OZONE,2020
2261,13486,45,1,Good,OZONE,2020
2262,13488,45,1,Good,OZONE,2020
2263,13490,45,1,Good,OZONE,2020
2264,13491,45,1,Good,OZONE,2020
2265,13492,45,1,Good,OZONE,2020
2266,13494,45,1,Good,OZONE,2020
2267,13495,45,1,Good,OZONE,2020
2268,13501,45,1,Good,OZONE,2020
2269,13502,45,1,Good,OZONE,2020
2270,13431,45,1,Good,OZONE,2020
2271,13438,45,1,Good,OZONE,2020
2272,13439,45,1,Good,OZONE,2020
2273,13440,45,1,Good,OZONE,2020
2274,13450,45,1,Good,OZONE,2020
2275,13421,45,1,Good,OZONE,2020
2276,13424,45,1,Good,OZONE,2020
2277,13425,45,1,Good,OZONE,2020
2278,13354,45,1,Good,OZONE,2020
2279,13355,45,1,Good,OZONE,2020
2280,13357,45,1,Good,OZONE,2020
2281,13361,45,1,Good,OZONE,2020
2282,13363,45,1,Good,OZONE,2020
2283,13365,45,1,Good,OZONE,2020
2284,13401,45,1,Good,OZONE,2020
2285,13402,45,1,Good,OZONE,2020
2286,13403,45,1,Good,OZONE,2020
2287,13406,45,1,Good,OZONE,2020
2288,13407,45,1,Good,OZONE,2020
2289,13408,45,1,Good,OZONE,2020
2290,13409,45,1,Good,OZONE,2020
2291,13411,45,1,Good,OZONE,2020
2292,13413,45,1,Good,OZONE,2020
2293,13415,45,1,Good,OZONE,2020
2294,13416,45,1,Good,OZONE,2020
2295,13417,45,1,Good,OZONE,2020
2296,13418,45,1,Good,OZONE,2020
2297,13326,45,1,Good,OZONE,2020
2298,13328,45,1,Good,OZONE,2020
2299,13340,45,1,Good,OZONE,2020
2300,13342,45,1,Good,OZONE,2020
2301,13346,45,1,Good,OZONE,2020
2302,13348,45,1,Good,OZONE,2020
2303,13350,45,1,Good,OZONE,2020
2304,13332,45,1,Good,OZONE,2020
2305,13333,45,1,Good,OZONE,2020
2306,13334,45,1,Good,OZONE,2020
2307,13335,45,1,Good,OZONE,2020
2308,13337,45,1,Good,OZONE,2020
2309,13338,45,1,Good,OZONE,2020
2310,13303,45,1,Good,OZONE,2020
2311,13304,45,1,Good,OZONE,2020
2312,13308,45,1,Good,OZONE,2020
2313,13309,45,1,Good,OZONE,2020
2314,13310,45,1,Good,OZONE,2020
2315,13314,45,1,Good,OZONE,2020
2316,13315,45,1,Good,OZONE,2020
2317,13316,45,1,Good,OZONE,2020
2318,13158,45,1,Good,OZONE,2020
2319,13159,45,1,Good,OZONE,2020
2320,13160,45,1,Good,OZONE,2020
2321,13164,45,1,Good,OZONE,2020
2322,13165,45,1,Good,OZONE,2020
2323,13166,45,1,Good,OZONE,2020
2324,13318,45,1,Good,OZONE,2020
2325,13319,45,1,Good,OZONE,2020
2326,13320,45,1,Good,OZONE,2020
2327,12515,46,1,Good,OZONE,2020
2328,12518,46,1,Good,OZONE,2020
2329,12520,46,1,Good,OZONE,2020
2330,12522,46,1,Good,OZONE,2020
2331,12524,46,1,Good,OZONE,2020
2332,12525,46,1,Good,OZONE,2020
2333,12528,46,1,Good,OZONE,2020
2334,12777,46,1,Good,OZONE,2020
2335,12779,46,1,Good,OZONE,2020
2336,12780,46,1,Good,OZONE,2020
2337,12783,46,1,Good,OZONE,2020
2338,12786,46,1,Good,OZONE,2020
2339,12787,46,1,Good,OZONE,2020
2340,12788,46,1,Good,OZONE,2020
2341,12789,46,1,Good,OZONE,2020
2342,12790,46,1,Good,OZONE,2020
2343,12791,46,1,Good,OZONE,2020
2344,12792,46,1,Good,OZONE,2020
2345,12531,46,1,Good,OZONE,2020
2346,12533,46,1,Good,OZONE,2020
2347,12538,46,1,Good,OZONE,2020
2348,12540,46,1,Good,OZONE,2020
2349,12542,46,1,Good,OZONE,2020
2350,12543,46,1,Good,OZONE,2020
2351,12545,46,1,Good,OZONE,2020
2352,12546,46,1,Good,OZONE,2020
2353,12547,46,1,Good,OZONE,2020
2354,12548,46,1,Good,OZONE,2020
2355,12549,46,1,Good,OZONE,2020
2356,12550,46,1,Good,OZONE,2020
2357,12553,46,1,Good,OZONE,2020
2358,12561,46,1,Good,OZONE,2020
2359,12563,46,1,Good,OZONE,2020
2360,12564,46,1,Good,OZONE,2020
2361,12566,46,1,Good,OZONE,2020
2362,12567,46,1,Good,OZONE,2020
2363,12569,46,1,Good,OZONE,2020
2364,12570,46,1,Good,OZONE,2020
2365,12571,46,1,Good,OZONE,2020
2366,12572,46,1,Good,OZONE,2020
2367,12575,46,1,Good,OZONE,2020
2368,12577,46,1,Good,OZONE,2020
2369,12578,46,1,Good,OZONE,2020
2370,12580,46,1,Good,OZONE,2020
2371,12581,46,1,Good,OZONE,2020
2372,12582,46,1,Good,OZONE,2020
2373,12583,46,1,Good,OZONE,2020
2374,12585,46,1,Good,OZONE,2020
2375,12586,46,1,Good,OZONE,2020
2376,12589,46,1,Good,OZONE,2020
2377,12590,46,1,Good,OZONE,2020
2378,12592,46,1,Good,OZONE,2020
2379,12594,46,1,Good,OZONE,2020
2380,12601,46,1,Good,OZONE,2020
2381,12603,46,1,Good,OZONE,2020
2382,12604,46,1,Good,OZONE,2020
2383,12701,46,1,Good,OZONE,2020
2384,12719,46,1,Good,OZONE,2020
2385,12720,46,1,Good,OZONE,2020
2386,12721,46,1,Good,OZONE,2020
2387,12723,46,1,Good,OZONE,2020
2388,12725,46,1,Good,OZONE,2020
2389,12726,46,1,Good,OZONE,2020
2390,12727,46,1,Good,OZONE,2020
2391,12729,46,1,Good,OZONE,2020
2392,12732,46,1,Good,OZONE,2020
2393,12733,46,1,Good,OZONE,2020
2394,12734,46,1,Good,OZONE,2020
2395,12736,46,1,Good,OZONE,2020
2396,12737,46,1,Good,OZONE,2020
2397,12738,46,1,Good,OZONE,2020
2398,12740,46,1,Good,OZONE,2020
2399,12741,46,1,Good,OZONE,2020
2400,12742,46,1,Good,OZONE,2020
2401,12743,46,1,Good,OZONE,2020
2402,12745,46,1,Good,OZONE,2020
2403,12746,46,1,Good,OZONE,2020
2404,12747,46,1,Good,OZONE,2020
2405,12748,46,1,Good,OZONE,2020
2406,12750,46,1,Good,OZONE,2020
2407,12751,46,1,Good,OZONE,2020
2408,12752,46,1,Good,OZONE,2020
2409,12754,46,1,Good,OZONE,2020
2410,12758,46,1,Good,OZONE,2020
2411,12759,46,1,Good,OZONE,2020
2412,12760,46,1,Good,OZONE,2020
2413,12762,46,1,Good,OZONE,2020
2414,12763,46,1,Good,OZONE,2020
2415,12764,46,1,Good,OZONE,2020
2416,12765,46,1,Good,OZONE,2020
2417,12766,46,1,Good,OZONE,2020
2418,12768,46,1,Good,OZONE,2020
2419,12770,46,1,Good,OZONE,2020
2420,12771,46,1,Good,OZONE,2020
2421,12775,46,1,Good,OZONE,2020
2422,12433,46,1,Good,OZONE,2020
2423,10509,46,1,Good,OZONE,2020
2424,10516,46,1,Good,OZONE,2020
2425,10541,46,1,Good,OZONE,2020
2426,10579,46,1,Good,OZONE,2020
2427,10524,46,1,Good,OZONE,2020
2428,10512,46,1,Good,OZONE,2020
2429,10537,46,1,Good,OZONE,2020
2430,10916,46,1,Good,OZONE,2020
2431,10917,46,1,Good,OZONE,2020
2432,10918,46,1,Good,OZONE,2020
2433,10919,46,1,Good,OZONE,2020
2434,10924,46,1,Good,OZONE,2020
2435,10925,46,1,Good,OZONE,2020
2436,10926,46,1,Good,OZONE,2020
2437,10921,46,1,Good,OZONE,2020
2438,10928,46,1,Good,OZONE,2020
2439,10930,46,1,Good,OZONE,2020
2440,10940,46,1,Good,OZONE,2020
2441,10941,46,1,Good,OZONE,2020
2442,10950,46,1,Good,OZONE,2020
2443,10963,46,1,Good,OZONE,2020
2444,10510,64,2,Moderate,OZONE,2020
2445,10511,64,2,Moderate,OZONE,2020
2446,10518,64,2,Moderate,OZONE,2020
2447,10520,64,2,Moderate,OZONE,2020
2448,10522,64,2,Moderate,OZONE,2020
2449,10523,64,2,Moderate,OZONE,2020
2450,10543,64,2,Moderate,OZONE,2020
2451,10546,64,2,Moderate,OZONE,2020
2452,10547,64,2,Moderate,OZONE,2020
2453,10548,64,2,Moderate,OZONE,2020
2454,10549,64,2,Moderate,OZONE,2020
2455,10550,64,2,Moderate,OZONE,2020
2456,10552,64,2,Moderate,OZONE,2020
2457,10553,64,2,Moderate,OZONE,2020
2458,10560,64,2,Moderate,OZONE,2020
2459,10562,64,2,Moderate,OZONE,2020
2460,10566,64,2,Moderate,OZONE,2020
2461,10567,64,2,Moderate,OZONE,2020
2462,10570,64,2,Moderate,OZONE,2020
2463,10573,64,2,Moderate,OZONE,2020
2464,10576,64,2,Moderate,OZONE,2020
2465,10577,64,2,Moderate,OZONE,2020
2466,10578,64,2,Moderate,OZONE,2020
2467,10964,64,2,Moderate,OZONE,2020
2468,10965,64,2,Moderate,OZONE,2020
2469,10968,64,2,Moderate,OZONE,2020
2470,10952,64,2,Moderate,OZONE,2020
2471,10954,64,2,Moderate,OZONE,2020
2472,10956,64,2,Moderate,OZONE,2020
2473,10931,64,2,Moderate,OZONE,2020
2474,10923,64,2,Moderate,OZONE,2020
2475,10927,64,2,Moderate,OZONE,2020
2476,10920,64,2,Moderate,OZONE,2020
2477,10538,64,2,Moderate,OZONE,2020
2478,10514,64,2,Moderate,OZONE,2020
2479,10526,64,2,Moderate,OZONE,2020
2480,10527,64,2,Moderate,OZONE,2020
2481,10528,64,2,Moderate,OZONE,2020
2482,10530,64,2,Moderate,OZONE,2020
2483,10532,64,2,Moderate,OZONE,2020
2484,10533,64,2,Moderate,OZONE,2020
2485,10535,64,2,Moderate,OZONE,2020
2486,10536,64,2,Moderate,OZONE,2020
2487,10580,64,2,Moderate,OZONE,2020
2488,10583,64,2,Moderate,OZONE,2020
2489,10588,64,2,Moderate,OZONE,2020
2490,10589,64,2,Moderate,OZONE,2020
2491,10590,64,2,Moderate,OZONE,2020
2492,10591,64,2,Moderate,OZONE,2020
2493,10594,64,2,Moderate,OZONE,2020
2494,10595,64,2,Moderate,OZONE,2020
2495,10597,64,2,Moderate,OZONE,2020
2496,10598,64,2,Moderate,OZONE,2020
2497,10601,64,2,Moderate,OZONE,2020
2498,10603,64,2,Moderate,OZONE,2020
2499,10604,64,2,Moderate,OZONE,2020
2500,10605,64,2,Moderate,OZONE,2020
2501,10606,64,2,Moderate,OZONE,2020
2502,10607,64,2,Moderate,OZONE,2020
2503,10701,64,2,Moderate,OZONE,2020
2504,10703,64,2,Moderate,OZONE,2020
2505,10704,64,2,Moderate,OZONE,2020
2506,10705,64,2,Moderate,OZONE,2020
2507,10706,64,2,Moderate,OZONE,2020
2508,10707,64,2,Moderate,OZONE,2020
2509,10708,64,2,Moderate,OZONE,2020
2510,10709,64,2,Moderate,OZONE,2020
2511,10710,64,2,Moderate,OZONE,2020
2512,10801,64,2,Moderate,OZONE,2020
2513,10803,64,2,Moderate,OZONE,2020
2514,10804,64,2,Moderate,OZONE,2020
2515,10805,64,2,Moderate,OZONE,2020
2516,10901,64,2,Moderate,OZONE,2020
2517,10911,64,2,Moderate,OZONE,2020
2518,10913,64,2,Moderate,OZONE,2020
2519,10001,64,2,Moderate,OZONE,2020
2520,10002,64,2,Moderate,OZONE,2020
2521,10003,64,2,Moderate,OZONE,2020
2522,10004,64,2,Moderate,OZONE,2020
2523,10005,64,2,Moderate,OZONE,2020
2524,10006,64,2,Moderate,OZONE,2020
2525,10007,64,2,Moderate,OZONE,2020
2526,10009,64,2,Moderate,OZONE,2020
2527,10010,64,2,Moderate,OZONE,2020
2528,10011,64,2,Moderate,OZONE,2020
2529,10012,64,2,Moderate,OZONE,2020
2530,10013,64,2,Moderate,OZONE,2020
2531,10014,64,2,Moderate,OZONE,2020
2532,10016,64,2,Moderate,OZONE,2020
2533,10017,64,2,Moderate,OZONE,2020
2534,10018,64,2,Moderate,OZONE,2020
2535,10019,64,2,Moderate,OZONE,2020
2536,10020,64,2,Moderate,OZONE,2020
2537,10021,64,2,Moderate,OZONE,2020
2538,10022,64,2,Moderate,OZONE,2020
2539,10023,64,2,Moderate,OZONE,2020
2540,10024,64,2,Moderate,OZONE,2020
2541,10025,64,2,Moderate,OZONE,2020
2542,10026,64,2,Moderate,OZONE,2020
2543,10027,64,2,Moderate,OZONE,2020
2544,10028,64,2,Moderate,OZONE,2020
2545,10029,64,2,Moderate,OZONE,2020
2546,10030,64,2,Moderate,OZONE,2020
2547,10031,64,2,Moderate,OZONE,2020
2548,10032,64,2,Moderate,OZONE,2020
2549,10033,64,2,Moderate,OZONE,2020
2550,10034,64,2,Moderate,OZONE,2020
2551,10035,64,2,Moderate,OZONE,2020
2552,10036,64,2,Moderate,OZONE,2020
2553,10037,64,2,Moderate,OZONE,2020
2554,10038,64,2,Moderate,OZONE,2020
2555,10039,64,2,Moderate,OZONE,2020
2556,10040,64,2,Moderate,OZONE,2020
2557,10044,64,2,Moderate,OZONE,2020
2558,10128,64,2,Moderate,OZONE,2020
2559,10280,64,2,Moderate,OZONE,2020
2560,10301,64,2,Moderate,OZONE,2020
2561,10302,64,2,Moderate,OZONE,2020
2562,10303,64,2,Moderate,OZONE,2020
2563,10304,64,2,Moderate,OZONE,2020
2564,10305,64,2,Moderate,OZONE,2020
2565,10306,64,2,Moderate,OZONE,2020
2566,10307,64,2,Moderate,OZONE,2020
2567,10308,64,2,Moderate,OZONE,2020
2568,10309,64,2,Moderate,OZONE,2020
2569,10310,64,2,Moderate,OZONE,2020
2570,10312,64,2,Moderate,OZONE,2020
2571,10314,64,2,Moderate,OZONE,2020
2572,10451,64,2,Moderate,OZONE,2020
2573,10452,64,2,Moderate,OZONE,2020
2574,10453,64,2,Moderate,OZONE,2020
2575,10454,64,2,Moderate,OZONE,2020
2576,10455,64,2,Moderate,OZONE,2020
2577,10456,64,2,Moderate,OZONE,2020
2578,10457,64,2,Moderate,OZONE,2020
2579,10458,64,2,Moderate,OZONE,2020
2580,10459,64,2,Moderate,OZONE,2020
2581,10460,64,2,Moderate,OZONE,2020
2582,10461,64,2,Moderate,OZONE,2020
2583,10462,64,2,Moderate,OZONE,2020
2584,10463,64,2,Moderate,OZONE,2020
2585,10464,64,2,Moderate,OZONE,2020
2586,10465,64,2,Moderate,OZONE,2020
2587,10466,64,2,Moderate,OZONE,2020
2588,10467,64,2,Moderate,OZONE,2020
2589,10468,64,2,Moderate,OZONE,2020
2590,10469,64,2,Moderate,OZONE,2020
2591,10470,64,2,Moderate,OZONE,2020
2592,10471,64,2,Moderate,OZONE,2020
2593,10472,64,2,Moderate,OZONE,2020
2594,10473,64,2,Moderate,OZONE,2020
2595,10474,64,2,Moderate,OZONE,2020
2596,10475,64,2,Moderate,OZONE,2020
2597,10501,64,2,Moderate,OZONE,2020
2598,10502,64,2,Moderate,OZONE,2020
2599,10504,64,2,Moderate,OZONE,2020
2600,10505,64,2,Moderate,OZONE,2020
2601,10506,64,2,Moderate,OZONE,2020
2602,10507,64,2,Moderate,OZONE,2020
2603,11001,64,2,Moderate,OZONE,2020
2604,10989,64,2,Moderate,OZONE,2020
2605,11004,64,2,Moderate,OZONE,2020
2606,11005,64,2,Moderate,OZONE,2020
2607,10993,64,2,Moderate,OZONE,2020
2608,10994,64,2,Moderate,OZONE,2020
2609,10986,64,2,Moderate,OZONE,2020
2610,10974,64,2,Moderate,OZONE,2020
2611,10976,64,2,Moderate,OZONE,2020
2612,10977,64,2,Moderate,OZONE,2020
2613,10980,64,2,Moderate,OZONE,2020
2614,10983,64,2,Moderate,OZONE,2020
2615,10984,64,2,Moderate,OZONE,2020
2616,10970,64,2,Moderate,OZONE,2020
2617,10960,64,2,Moderate,OZONE,2020
2618,10962,64,2,Moderate,OZONE,2020
2619,11691,64,2,Moderate,OZONE,2020
2620,11692,64,2,Moderate,OZONE,2020
2621,11693,64,2,Moderate,OZONE,2020
2622,11694,64,2,Moderate,OZONE,2020
2623,11697,64,2,Moderate,OZONE,2020
2624,11101,64,2,Moderate,OZONE,2020
2625,11102,64,2,Moderate,OZONE,2020
2626,11103,64,2,Moderate,OZONE,2020
2627,11104,64,2,Moderate,OZONE,2020
2628,11105,64,2,Moderate,OZONE,2020
2629,11106,64,2,Moderate,OZONE,2020
2630,11201,64,2,Moderate,OZONE,2020
